ID,area,eccentricity,min,max
PNG59_3,4121.134948096886,0.7361828733065413,59.95891420751748,88.59404535060922
PNG59_4,4195.21107266436,0.779814404539922,58.00989765426495,92.66597264890825
PNG59_5,4554.740484429066,0.7319313020664194,63.025681413200175,92.49732359310029
PNG5_1,3615.3356401384085,0.8194882586768091,51.53706508514071,89.92745987205703
PNG5_2,2896.885813148789,0.849402383199612,44.22007475347057,83.79048733374078
PNG5_3,3573.204152249135,0.7937210901939189,52.59260759111757,86.46091615541002
PNG5_4,2997.3148788927338,0.7380961581004369,50.880931921773595,75.41317450731175
PNG5_5,3503.667820069204,0.7440765730113392,54.6392339501578,81.78370970954258
PNG60_3,3160.6920415224913,0.8518583999056343,46.14713337757128,88.10535890515963
PNG60_4,3353.688581314879,0.8035279454281394,50.53882020564378,84.90109040095169
PNG60_6,2077.065743944637,0.6907901869859169,44.29457865147079,61.26029466857385
PNG66_1,4838.034602076124,0.6217646375947768,69.6744060131583,88.96072155019432
PNG66_2,3288.80276816609,0.49108281572120366,60.43681509059443,69.37885519246704
PNG66_3,2012.6228373702422,0.771501393273608,40.60450636355064,63.8207212299322
PNG66_4,3369.4117647058824,0.6889742798813406,55.89024072586533,77.11277108672283
PNG66_5,4441.079584775087,0.7173630785349556,63.02937972005611,90.4685282607432
PNG67_1,1598.2283737024222,0.7815495203634599,35.71914591721304,57.25660791472606
PNG67_2,2701.010380622837,0.7315508958509769,48.48242642386715,71.11082822139154
PNG67_3,2608.0,0.7617525172834076,46.42664777758287,71.66064552554656
PNG67_4,3029.6470588235293,0.687049742228356,53.04698455120851,73.0060919036773
PNG67_5,2553.522491349481,0.7329388065052234,47.11320110404149,69.25411870203216
PNG68_1,5541.5363321799305,0.8221104807622087,63.62224938485483,111.74973086664238
PNG68_2,2183.031141868512,0.7443680066819991,43.16539799103094,64.64115234492697
PNG68_3,3227.7923875432525,0.8095796457982649,49.187039423310544,83.79249987979168
PNG68_4,3003.7923875432525,0.7704861106893491,49.52560782601373,77.69249455241966
PNG68_5,3262.0622837370242,0.8498557531777947,47.000998295924916,89.18335420948014
PNG6_1,3637.702422145329,0.8538791193657412,49.35040887974659,94.818680708728
PNG6_2,2707.9861591695503,0.7965961401699484,45.7917145848353,75.74990265392016
PNG6_3,3751.418685121107,0.7937340759902021,53.924737023015744,88.65337286374974
PNG6_4,3089.7162629757786,0.7294026532001,52.023654014980806,76.04856529822119
PNG6_5,4108.733564013841,0.7593503994894402,58.68840035772091,90.19522116099797
PNG71_1,4059.6262975778545,0.8435090314741562,53.06484450703617,98.79605926452544
PNG71_2,3296.221453287197,0.8111753780568706,49.661662101514345,84.92033250036656
PNG71_3,5966.726643598616,0.8058567772349204,67.88912027071238,114.65616513517975
PNG71_4,4972.78892733564,0.8139490598232068,61.300241026706814,105.51973800072497
PNG71_5,5425.60553633218,0.7984969463778421,64.83410473905626,107.69805247148004
PNG72_1,4839.861591695501,0.5047441601346633,73.03461832275202,84.60238925154584
PNG72_2,5592.581314878893,0.7215447147911859,70.2504210848914,101.4640154008776
PNG72_3,5623.031141868512,0.6197576882341163,75.07022891891249,95.65606125743645
PNG72_4,4098.325259515571,0.7248608265404669,60.032848245548294,87.14364174527577
PNG72_5,5078.754325259516,0.7533548853304277,65.58418450905046,99.73048935375797
PNG73_1,5880.138408304499,0.7578106528860036,69.9410263555077,107.1934964038527
PNG73_2,2353.2179930795846,0.787914525231705,43.02805730975076,69.87517349254625
PNG73_3,4305.439446366782,0.764606365778431,59.47219552524766,92.27683574905984
PNG73_4,5223.418685121107,0.6882582424423231,69.58287032882383,95.91475250752165
PNG73_5,7955.598615916955,0.8105791737091972,78.79623544852858,134.5497346352553
PNG74_1,6247.750865051903,0.6875667180627452,76.23635962795065,104.9912312487281
PNG74_2,3468.6782006920416,0.7441124719873605,54.51860702128362,81.60804002986612
PNG74_3,3538.1038062283737,0.7415903777851331,55.06770595752598,82.08610256197464
PNG74_4,4021.757785467128,0.7430711685630957,58.628716805308606,87.60853305387035
PNG74_5,4702.671280276817,0.7986757142841348,60.16003862315382,99.97319862713947
PNG75_1,5592.415224913495,0.8109271808193288,64.65525446249826,110.49402187405666
